ID,Country,NACE_label,Org. type,NACE_section_label,Argument_Type,Argument_Label
8302,Switzerland,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
8642,Switzerland,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3_argument,Economic arguments
9268,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
9203,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
4303,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
6324,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
6316,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
5883,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
7994,Austria,Manufacture of other non-metallic mineral products,Company,Manufacturing,3_argument,Economic arguments
7379,Belgium,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
6095,Austria,"Manufacture of fabricated metal products, except machinery and equipment",Company,Manufacturing,3_argument,Economic arguments
6579,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
4019,Italy,individual,Individual,Unknown,3_argument,Economic arguments
3869,Germany,individual,Individual,Unknown,3_argument,Economic arguments
9049,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
9029,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
8943,Denmark,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
9309,Belgium,Extraction of crude petroleum and natural gas,Company,Mining and quarrying,3_argument,Economic arguments
7648,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
9058,China,individual,Individual,Unknown,3_argument,Economic arguments
8208,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
9139,Netherlands,individual,Individual,Unknown,3_argument,Economic arguments
8940,Germany,individual,Individual,Unknown,3_argument,Economic arguments
9433,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
9125,Japan,individual,Individual,Unknown,3_argument,Economic arguments
7374,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
8976,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
7585,Japan,Manufacture of machinery and equipment n.e.c.,International organisation,Manufacturing,3_argument,Economic arguments
7490,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
9582,Germany,Manufacture of chemicals and chemical products,Trade union,Manufacturing,3_argument,Economic arguments
8513,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
7764,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3_argument,Economic arguments
9425,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
9289,Finland,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3_argument,Economic arguments
7836,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
4266,Germany,individual,Individual,Unknown,3_argument,Economic arguments
8445,Austria,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
3954,Austria,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
9026,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3_argument,Economic arguments
6759,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
7280,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
6438,Germany,Manufacture of chemicals and chemical products,Other contributor,Manufacturing,3_argument,Economic arguments
9147,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
7096,United States of America,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
9096,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
4484,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
7339,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3_argument,Economic arguments
5998,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
8342,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
7658,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
3873,Italy,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
6249,Germany,"Manufacture of computer, electronic and optical products",International organisation,Manufacturing,3_argument,Economic arguments
7792,Germany,"Manufacture of computer, electronic and optical products",International organisation,Manufacturing,3_argument,Economic arguments
7869,Germany,Land transport and transport via pipelines,Company,Transportation and storage,3_argument,Economic arguments
6343,France,Manufacture of basic metals,Company,Manufacturing,3_argument,Economic arguments
6306,Belgium,Manufacture of basic metals,Industry or trade association,Manufacturing,3_argument,Economic arguments
9153,Slovenia,individual,Individual,Unknown,3_argument,Economic arguments
8244,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3_argument,Economic arguments
7302,Germany,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Industry or trade association,Manufacturing,3_argument,Economic arguments
8580,Germany,Manufacture of food products,Company,Manufacturing,3_argument,Economic arguments
3978,Italy,Manufacture of rubber and plastic products,Company,Manufacturing,3_argument,Economic arguments
8822,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3_argument,Economic arguments
6479,France,Land transport and transport via pipelines,Industry or trade association,Transportation and storage,3_argument,Economic arguments
4356,Japan,individual,Individual,Unknown,3_argument,Economic arguments
8586,Germany,"Manufacture of computer, electronic and optical products",Academic institution,Manufacturing,3_argument,Economic arguments
6821,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
8777,Poland,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3_argument,Economic arguments
8143,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
7377,United Kingdom,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
8267,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
8708,Germany,Telecommunications,Company,Information and communication,3_argument,Economic arguments
8311,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3_argument,Economic arguments
6961,China,Manufacturing,Company,Manufacturing,3_argument,Economic arguments
8392,Germany,individual,Individual,Unknown,3_argument,Economic arguments
3868,Switzerland,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3_argument,Economic arguments
4270,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
6126,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
8895,Switzerland,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,3_argument,Economic arguments
3996,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3_argument,Economic arguments
